,LegitCount,MI,SpamCount,Term
21317,14.0,0.014224110055443873,0.0,macro
41245,14.0,0.014224110055443873,0.0,bybee
18357,14.0,0.014224110055443873,0.0,border
99,14.0,0.014224110055443873,0.0,brun
30988,14.0,0.014224110055443873,0.0,nominalization
19416,14.0,0.014224110055443873,0.0,analytical
40890,14.0,0.014224110055443873,0.0,exemple
25184,14.0,0.014224110055443873,0.0,leipzig
18111,14.0,0.014224110055443873,0.0,uclum
38092,14.0,0.014224110055443873,0.0,sinica
32035,14.0,0.014224110055443873,0.0,methods
22556,14.0,0.014224110055443873,0.0,brunswick
23785,8.0,0.014211171256456746,1.0,temple
41959,8.0,0.014211171256456746,1.0,mcgregor
29340,8.0,0.014211171256456746,1.0,reform
4387,8.0,0.014211171256456746,1.0,specialise
34045,8.0,0.014211171256456746,1.0,compilation
43399,8.0,0.014211171256456746,1.0,conform
28481,8.0,0.014211171256456746,1.0,yesterday
25037,8.0,0.014211171256456746,1.0,handicap
20684,8.0,0.014211171256456746,1.0,installment
26562,8.0,0.014211171256456746,1.0,quiet
28307,8.0,0.014211171256456746,1.0,legible
14532,8.0,0.014211171256456746,1.0,forty
22599,8.0,0.014211171256456746,1.0,slight
4802,8.0,0.014211171256456746,1.0,underline
17372,8.0,0.014211171256456746,1.0,civilization
37676,8.0,0.014211171256456746,1.0,shallow
43628,8.0,0.014211171256456746,1.0,daytime
23672,8.0,0.014211171256456746,1.0,asia
23097,8.0,0.014211171256456746,1.0,fuller
41886,8.0,0.014211171256456746,1.0,glow
30146,8.0,0.014211171256456746,1.0,bookshop
21536,8.0,0.014211171256456746,1.0,supposedly
17989,8.0,0.014211171256456746,1.0,teenager
37639,8.0,0.014211171256456746,1.0,disseminate
23414,8.0,0.014211171256456746,1.0,espanol
16392,8.0,0.014211171256456746,1.0,accident
34353,8.0,0.014211171256456746,1.0,announcing
39996,8.0,0.014211171256456746,1.0,threat
38758,8.0,0.014211171256456746,1.0,michele
6477,8.0,0.014211171256456746,1.0,cast
27023,8.0,0.014211171256456746,1.0,meantime
38631,8.0,0.014211171256456746,1.0,stephanie
10379,8.0,0.014211171256456746,1.0,pilot
36154,8.0,0.014211171256456746,1.0,working
36230,8.0,0.014211171256456746,1.0,gardner
9944,8.0,0.014211171256456746,1.0,wisdom
3068,7.0,0.013309742568335087,1.0,blackburn
9755,7.0,0.013309742568335087,1.0,bedford
7046,7.0,0.013309742568335087,1.0,horizon
24561,7.0,0.013309742568335087,1.0,vague
9611,7.0,0.013309742568335087,1.0,fitness
8622,7.0,0.013309742568335087,1.0,swim
35312,7.0,0.013309742568335087,1.0,este
23744,7.0,0.013309742568335087,1.0,theirs
2507,7.0,0.013309742568335087,1.0,xavier
15773,7.0,0.013309742568335087,1.0,thumb
30754,7.0,0.013309742568335087,1.0,firmly
26128,7.0,0.013309742568335087,1.0,warsaw
12126,7.0,0.013309742568335087,1.0,embrace
23359,7.0,0.013309742568335087,1.0,hewitt
582,7.0,0.013309742568335087,1.0,monterey
25524,7.0,0.013309742568335087,1.0,students
8350,7.0,0.013309742568335087,1.0,southampton
1568,7.0,0.013309742568335087,1.0,protocol
23573,7.0,0.013309742568335087,1.0,atla
16527,7.0,0.013309742568335087,1.0,simplest
10842,7.0,0.013309742568335087,1.0,supreme
2743,7.0,0.013309742568335087,1.0,neighbour
38247,7.0,0.013309742568335087,1.0,persistence
8823,7.0,0.013309742568335087,1.0,hole
29810,7.0,0.013309742568335087,1.0,diner
28863,7.0,0.013309742568335087,1.0,oakland
27324,7.0,0.013309742568335087,1.0,inspection
23509,7.0,0.013309742568335087,1.0,cassette
14873,7.0,0.013309742568335087,1.0,profound
24995,7.0,0.013309742568335087,1.0,calgary
14221,7.0,0.013309742568335087,1.0,suspicion
8057,7.0,0.013309742568335087,1.0,execute
26830,7.0,0.013309742568335087,1.0,abduction
8005,7.0,0.013309742568335087,1.0,following
8019,7.0,0.013309742568335087,1.0,uncommon
34083,7.0,0.013309742568335087,1.0,portland
40570,7.0,0.013309742568335087,1.0,foremost
40577,7.0,0.013309742568335087,1.0,jerry
6239,7.0,0.013309742568335087,1.0,bishop
43571,7.0,0.013309742568335087,1.0,cardinal
26290,7.0,0.013309742568335087,1.0,authorize
24751,7.0,0.013309742568335087,1.0,competency
38794,7.0,0.013309742568335087,1.0,lion
25827,7.0,0.013309742568335087,1.0,colour
9963,7.0,0.013309742568335087,1.0,avail
13427,7.0,0.013309742568335087,1.0,clearer
9268,7.0,0.013309742568335087,1.0,appreciation
14299,7.0,0.013309742568335087,1.0,computers
31085,7.0,0.013309742568335087,1.0,burden
27854,7.0,0.013309742568335087,1.0,compel
17536,7.0,0.013309742568335087,1.0,provision
6465,13.0,0.013208102194340739,0.0,berman
25313,13.0,0.013208102194340739,0.0,malaysium
9844,13.0,0.013208102194340739,0.0,contour
6818,13.0,0.013208102194340739,0.0,naive
36879,13.0,0.013208102194340739,0.0,biblical
2446,13.0,0.013208102194340739,0.0,pinker
29486,13.0,0.013208102194340739,0.0,vladimir
16293,13.0,0.013208102194340739,0.0,marcel
16803,13.0,0.013208102194340739,0.0,analogical
12869,13.0,0.013208102194340739,0.0,herbert
29010,13.0,0.013208102194340739,0.0,crosslinguistic
24895,13.0,0.013208102194340739,0.0,etre
29394,13.0,0.013208102194340739,0.0,absent
6230,13.0,0.013208102194340739,0.0,metaphorical
6323,13.0,0.013208102194340739,0.0,falk
42558,13.0,0.013208102194340739,0.0,semester
2316,13.0,0.013208102194340739,0.0,proposer
16408,13.0,0.013208102194340739,0.0,funny
43239,13.0,0.013208102194340739,0.0,interchange
36606,13.0,0.013208102194340739,0.0,ramat
36032,13.0,0.013208102194340739,0.0,harder
36698,13.0,0.013208102194340739,0.0,dominique
29270,13.0,0.013208102194340739,0.0,bantu
12703,13.0,0.013208102194340739,0.0,resultative
32666,13.0,0.013208102194340739,0.0,heading
24790,13.0,0.013208102194340739,0.0,coda
16547,13.0,0.013208102194340739,0.0,listener
16685,13.0,0.013208102194340739,0.0,calculus
41839,13.0,0.013208102194340739,0.0,systeme
43878,13.0,0.013208102194340739,0.0,weerman
16405,13.0,0.013208102194340739,0.0,jersey
43852,13.0,0.013208102194340739,0.0,feminist
1841,13.0,0.013208102194340739,0.0,lengthen
42026,13.0,0.013208102194340739,0.0,mismatch
43837,13.0,0.013208102194340739,0.0,jargon
8933,13.0,0.013208102194340739,0.0,summarise
3802,13.0,0.013208102194340739,0.0,declarative
40141,13.0,0.013208102194340739,0.0,airmail
26987,13.0,0.013208102194340739,0.0,universidade
21339,13.0,0.013208102194340739,0.0,cynthium
15327,13.0,0.013208102194340739,0.0,disagreement
29767,13.0,0.013208102194340739,0.0,tibeto
6099,13.0,0.013208102194340739,0.0,watson
14290,13.0,0.013208102194340739,0.0,sanchez
10173,13.0,0.013208102194340739,0.0,anthea
23553,13.0,0.013208102194340739,0.0,weird
23542,13.0,0.013208102194340739,0.0,mitwpl
29806,13.0,0.013208102194340739,0.0,ching
28210,13.0,0.013208102194340739,0.0,allgemeine
30634,13.0,0.013208102194340739,0.0,jung
29808,13.0,0.013208102194340739,0.0,hamp
17509,13.0,0.013208102194340739,0.0,culturally
11529,13.0,0.013208102194340739,0.0,honolulu
5403,13.0,0.013208102194340739,0.0,ethnicity
17485,13.0,0.013208102194340739,0.0,estonian
23818,13.0,0.013208102194340739,0.0,ward
35625,13.0,0.013208102194340739,0.0,swahilus
34309,13.0,0.013208102194340739,0.0,erik
21041,13.0,0.013208102194340739,0.0,khmer
10588,13.0,0.013208102194340739,0.0,andr
3638,13.0,0.013208102194340739,0.0,amongst
31333,13.0,0.013208102194340739,0.0,roslin
23758,13.0,0.013208102194340739,0.0,hardcover
21151,13.0,0.013208102194340739,0.0,ruslan
34381,13.0,0.013208102194340739,0.0,clyne
4561,13.0,0.013208102194340739,0.0,prescriptive
29744,13.0,0.013208102194340739,0.0,quantificational
34419,13.0,0.013208102194340739,0.0,halliday
30708,13.0,0.013208102194340739,0.0,grefenstette
2147,13.0,0.013208102194340739,0.0,coin
38562,13.0,0.013208102194340739,0.0,manoa
39488,13.0,0.013208102194340739,0.0,gaelic
40481,13.0,0.013208102194340739,0.0,dialectal
5117,13.0,0.013208102194340739,0.0,matsumoto
22061,13.0,0.013208102194340739,0.0,elaboration
19055,13.0,0.013208102194340739,0.0,tamil
10334,13.0,0.013208102194340739,0.0,coomb
10672,13.0,0.013208102194340739,0.0,polytechnic
39718,13.0,0.013208102194340739,0.0,haye
1958,13.0,0.013208102194340739,0.0,osaka
26374,13.0,0.013208102194340739,0.0,maxwell
8218,13.0,0.013208102194340739,0.0,marcus
17899,13.0,0.013208102194340739,0.0,controversy
18973,13.0,0.013208102194340739,0.0,insult
32093,13.0,0.013208102194340739,0.0,ariel
12166,13.0,0.013208102194340739,0.0,generale
43766,13.0,0.013208102194340739,0.0,guidance
43001,13.0,0.013208102194340739,0.0,nous
9035,13.0,0.013208102194340739,0.0,prehistory
34682,13.0,0.013208102194340739,0.0,kinship
5294,13.0,0.013208102194340739,0.0,interactional
10816,13.0,0.013208102194340739,0.0,writings
39795,13.0,0.013208102194340739,0.0,diacritic
33364,13.0,0.013208102194340739,0.0,beus
15247,13.0,0.013208102194340739,0.0,theorem
43591,13.0,0.013208102194340739,0.0,crucially
19232,13.0,0.013208102194340739,0.0,eurocard
28257,13.0,0.013208102194340739,0.0,dual
31518,13.0,0.013208102194340739,0.0,democratic
4060,13.0,0.013208102194340739,0.0,informatica
2233,13.0,0.013208102194340739,0.0,kempson
2116,13.0,0.013208102194340739,0.0,vanden
14452,13.0,0.013208102194340739,0.0,parasitic
17709,13.0,0.013208102194340739,0.0,decompose
9053,13.0,0.013208102194340739,0.0,instituto
31667,13.0,0.013208102194340739,0.0,incorporation
38242,13.0,0.013208102194340739,0.0,louvain
17735,13.0,0.013208102194340739,0.0,proposals
42397,13.0,0.013208102194340739,0.0,pseudo
33644,13.0,0.013208102194340739,0.0,phenomena
20845,13.0,0.013208102194340739,0.0,craig
18464,13.0,0.013208102194340739,0.0,reflex
11382,13.0,0.013208102194340739,0.0,schwa
29526,13.0,0.013208102194340739,0.0,illustration
24033,13.0,0.013208102194340739,0.0,vocal
38980,13.0,0.013208102194340739,0.0,sensitivity
37603,13.0,0.013208102194340739,0.0,timothy
39149,13.0,0.013208102194340739,0.0,iranian
14810,13.0,0.013208102194340739,0.0,hawaus
32489,13.0,0.013208102194340739,0.0,mitkov
41503,13.0,0.013208102194340739,0.0,quantify
24101,13.0,0.013208102194340739,0.0,chus
33232,13.0,0.013208102194340739,0.0,weus
32,13.0,0.013208102194340739,0.0,converge
15597,13.0,0.013208102194340739,0.0,schiffrin
28432,13.0,0.013208102194340739,0.0,standardize
2728,13.0,0.013208102194340739,0.0,isus
26741,13.0,0.013208102194340739,0.0,optionality
35029,13.0,0.013208102194340739,0.0,affective
24165,13.0,0.013208102194340739,0.0,olivier
4905,13.0,0.013208102194340739,0.0,khalid
29588,13.0,0.013208102194340739,0.0,torino
13215,13.0,0.013208102194340739,0.0,shus
24283,13.0,0.013208102194340739,0.0,einer
12020,13.0,0.013208102194340739,0.0,yang
28044,13.0,0.013208102194340739,0.0,jussus
2547,13.0,0.013208102194340739,0.0,linguists
44835,13.0,0.013208102194340739,0.0,tutorials
43471,13.0,0.013208102194340739,0.0,muenchen
11214,13.0,0.013208102194340739,0.0,distributional
43682,13.0,0.013208102194340739,0.0,norman
2985,13.0,0.013208102194340739,0.0,holloway
18267,13.0,0.013208102194340739,0.0,kemmer
25811,13.0,0.013208102194340739,0.0,deutschen
30071,13.0,0.013208102194340739,0.0,railway
27922,13.0,0.013208102194340739,0.0,elsevier
3089,13.0,0.013208102194340739,0.0,morphologie
28116,13.0,0.013208102194340739,0.0,rational
34270,13.0,0.013208102194340739,0.0,facet
24654,6.0,0.01242386976535508,1.0,stud
1120,6.0,0.01242386976535508,1.0,pakistan
27160,6.0,0.01242386976535508,1.0,redundant
22781,6.0,0.01242386976535508,1.0,lean
38499,6.0,0.01242386976535508,1.0,census
2318,6.0,0.01242386976535508,1.0,distributive
28473,6.0,0.01242386976535508,1.0,telnet
39875,6.0,0.01242386976535508,1.0,disturb
12264,6.0,0.01242386976535508,1.0,nonprofit
12954,6.0,0.01242386976535508,1.0,chan
31629,6.0,0.01242386976535508,1.0,luxembourg
29506,6.0,0.01242386976535508,1.0,walnut
21692,6.0,0.01242386976535508,1.0,squash
8185,6.0,0.01242386976535508,1.0,handful
19063,6.0,0.01242386976535508,1.0,florence
33680,6.0,0.01242386976535508,1.0,salvador
14507,6.0,0.01242386976535508,1.0,citizenship
13561,6.0,0.01242386976535508,1.0,respects
43073,6.0,0.01242386976535508,1.0,grave
41405,6.0,0.01242386976535508,1.0,ming
25276,6.0,0.01242386976535508,1.0,kimberly
27219,6.0,0.01242386976535508,1.0,nowhere
10270,6.0,0.01242386976535508,1.0,comma
36359,6.0,0.01242386976535508,1.0,violent
8741,6.0,0.01242386976535508,1.0,panasonic
27918,6.0,0.01242386976535508,1.0,california
32717,6.0,0.01242386976535508,1.0,syracuse
23331,6.0,0.01242386976535508,1.0,cater
3034,6.0,0.01242386976535508,1.0,bush
18889,6.0,0.01242386976535508,1.0,words
30473,6.0,0.01242386976535508,1.0,techniques
39466,6.0,0.01242386976535508,1.0,enhancement
1359,6.0,0.01242386976535508,1.0,billy
11043,6.0,0.01242386976535508,1.0,whoever
40076,6.0,0.01242386976535508,1.0,proportional
30841,6.0,0.01242386976535508,1.0,silent
22214,6.0,0.01242386976535508,1.0,suddenly
36260,6.0,0.01242386976535508,1.0,toilet
25917,6.0,0.01242386976535508,1.0,laurel
36382,6.0,0.01242386976535508,1.0,glen
1097,6.0,0.01242386976535508,1.0,remnant
36525,6.0,0.01242386976535508,1.0,constitution
35206,6.0,0.01242386976535508,1.0,trinity
29621,6.0,0.01242386976535508,1.0,eager
13002,6.0,0.01242386976535508,1.0,pedro
34919,6.0,0.01242386976535508,1.0,tough
5164,6.0,0.01242386976535508,1.0,enormously
19456,6.0,0.01242386976535508,1.0,typo
10900,6.0,0.01242386976535508,1.0,delimit
39184,6.0,0.01242386976535508,1.0,northeastern
31989,6.0,0.01242386976535508,1.0,publishing
28205,6.0,0.01242386976535508,1.0,hock
22466,6.0,0.01242386976535508,1.0,moreno
35456,6.0,0.01242386976535508,1.0,shorten
7984,6.0,0.01242386976535508,1.0,hands
24759,6.0,0.01242386976535508,1.0,persuade
33866,6.0,0.01242386976535508,1.0,embarrass
35271,6.0,0.01242386976535508,1.0,nuclear
27051,6.0,0.01242386976535508,1.0,dartmouth
8873,6.0,0.01242386976535508,1.0,fate
23808,6.0,0.01242386976535508,1.0,reputation
37863,6.0,0.01242386976535508,1.0,computerize
13140,6.0,0.01242386976535508,1.0,multimedia
44222,6.0,0.01242386976535508,1.0,figurative
16577,6.0,0.01242386976535508,1.0,webster
32883,6.0,0.01242386976535508,1.0,mechanical
4979,6.0,0.01242386976535508,1.0,troi
11991,6.0,0.01242386976535508,1.0,linden
33641,12.0,0.012192094333237606,0.0,birkbeck
22422,12.0,0.012192094333237606,0.0,voutilainen
28881,12.0,0.012192094333237606,0.0,heuristic
10563,12.0,0.012192094333237606,0.0,hungary
11806,12.0,0.012192094333237606,0.0,frit
24869,12.0,0.012192094333237606,0.0,larryt
43224,12.0,0.012192094333237606,0.0,align
22203,12.0,0.012192094333237606,0.0,considerably
43701,12.0,0.012192094333237606,0.0,exposition
38976,12.0,0.012192094333237606,0.0,autosegmental
8138,12.0,0.012192094333237606,0.0,viii
22151,12.0,0.012192094333237606,0.0,francoi
39449,12.0,0.012192094333237606,0.0,dellum
39444,12.0,0.012192094333237606,0.0,gillian
26818,12.0,0.012192094333237606,0.0,anglai
43010,12.0,0.012192094333237606,0.0,fromkin
18590,12.0,0.012192094333237606,0.0,liberal
13546,12.0,0.012192094333237606,0.0,assert
35090,12.0,0.012192094333237606,0.0,manifest
16495,12.0,0.012192094333237606,0.0,grad
1700,12.0,0.012192094333237606,0.0,excellence
27027,12.0,0.012192094333237606,0.0,carter
6443,12.0,0.012192094333237606,0.0,catizone
22121,12.0,0.012192094333237606,0.0,joshus
11907,12.0,0.012192094333237606,0.0,wordnet
30541,12.0,0.012192094333237606,0.0,para
36760,12.0,0.012192094333237606,0.0,synthesize
42396,12.0,0.012192094333237606,0.0,stimulus
19887,12.0,0.012192094333237606,0.0,eighth
19853,12.0,0.012192094333237606,0.0,tibetan
31235,12.0,0.012192094333237606,0.0,beesley
44708,12.0,0.012192094333237606,0.0,oslo
27738,12.0,0.012192094333237606,0.0,peterson
6758,12.0,0.012192094333237606,0.0,closest
40575,12.0,0.012192094333237606,0.0,devise
19772,12.0,0.012192094333237606,0.0,bert
14036,12.0,0.012192094333237606,0.0,disagree
3539,12.0,0.012192094333237606,0.0,understanding
11417,12.0,0.012192094333237606,0.0,derek
40491,12.0,0.012192094333237606,0.0,junior
19697,12.0,0.012192094333237606,0.0,zampollus
13745,12.0,0.012192094333237606,0.0,iconicity
25095,12.0,0.012192094333237606,0.0,ruben
10946,12.0,0.012192094333237606,0.0,electronique
19889,12.0,0.012192094333237606,0.0,chairs
19933,12.0,0.012192094333237606,0.0,georgian
30392,12.0,0.012192094333237606,0.0,topical
28059,12.0,0.012192094333237606,0.0,pathology
2387,12.0,0.012192094333237606,0.0,lass
11172,12.0,0.012192094333237606,0.0,supervisor
41140,12.0,0.012192094333237606,0.0,spite
20137,12.0,0.012192094333237606,0.0,kroch
33951,12.0,0.012192094333237606,0.0,dgfs
3192,12.0,0.012192094333237606,0.0,coleman
20441,12.0,0.012192094333237606,0.0,score
31125,12.0,0.012192094333237606,0.0,bibliographical
3348,12.0,0.012192094333237606,0.0,yujus
44772,12.0,0.012192094333237606,0.0,rene
34129,12.0,0.012192094333237606,0.0,choukrus
72,12.0,0.012192094333237606,0.0,dynamics
40792,12.0,0.012192094333237606,0.0,ulrich
3006,12.0,0.012192094333237606,0.0,copular
20667,12.0,0.012192094333237606,0.0,grammaire
34175,12.0,0.012192094333237606,0.0,versa
25085,12.0,0.012192094333237606,0.0,alexandra
21197,12.0,0.012192094333237606,0.0,buccleuch
6691,12.0,0.012192094333237606,0.0,rowlett
21775,12.0,0.012192094333237606,0.0,robinson
10771,12.0,0.012192094333237606,0.0,genetically
39825,12.0,0.012192094333237606,0.0,tagger
11719,12.0,0.012192094333237606,0.0,vovin
42266,12.0,0.012192094333237606,0.0,zajac
28930,12.0,0.012192094333237606,0.0,tonal
27208,12.0,0.012192094333237606,0.0,workplace
36716,12.0,0.012192094333237606,0.0,grishman
9017,12.0,0.012192094333237606,0.0,taiwanese
27507,12.0,0.012192094333237606,0.0,agenda
42421,12.0,0.012192094333237606,0.0,unige
2459,12.0,0.012192094333237606,0.0,burman
29207,12.0,0.012192094333237606,0.0,ostler
32839,12.0,0.012192094333237606,0.0,reed
27164,12.0,0.012192094333237606,0.0,synonym
41376,12.0,0.012192094333237606,0.0,discussant
21881,12.0,0.012192094333237606,0.0,psych
230,12.0,0.012192094333237606,0.0,rambow
30536,12.0,0.012192094333237606,0.0,iceland
25426,12.0,0.012192094333237606,0.0,xvus
15800,12.0,0.012192094333237606,0.0,istituto
36247,12.0,0.012192094333237606,0.0,unity
16283,12.0,0.012192094333237606,0.0,autonomy
42400,12.0,0.012192094333237606,0.0,congo
19387,12.0,0.012192094333237606,0.0,connectionism
33067,12.0,0.012192094333237606,0.0,goldsmith
1666,12.0,0.012192094333237606,0.0,slang
29163,12.0,0.012192094333237606,0.0,levinson
32892,12.0,0.012192094333237606,0.0,hahn
21416,12.0,0.012192094333237606,0.0,mannheim
6645,12.0,0.012192094333237606,0.0,philological
33733,12.0,0.012192094333237606,0.0,invoke
19295,12.0,0.012192094333237606,0.0,subgroup
36651,12.0,0.012192094333237606,0.0,schaufele
36198,12.0,0.012192094333237606,0.0,plane
32882,12.0,0.012192094333237606,0.0,langacker
1977,12.0,0.012192094333237606,0.0,dimensional
25568,12.0,0.012192094333237606,0.0,grammatically
24632,12.0,0.012192094333237606,0.0,ulster
38773,12.0,0.012192094333237606,0.0,limite
529,12.0,0.012192094333237606,0.0,myriam
23971,12.0,0.012192094333237606,0.0,adequately
38571,12.0,0.012192094333237606,0.0,autumn
35273,12.0,0.012192094333237606,0.0,marianus
32440,12.0,0.012192094333237606,0.0,wilcox
1759,12.0,0.012192094333237606,0.0,fishman
41578,12.0,0.012192094333237606,0.0,continuity
23041,12.0,0.012192094333237606,0.0,annie
29624,12.0,0.012192094333237606,0.0,rationale
17215,12.0,0.012192094333237606,0.0,edwin
2268,12.0,0.012192094333237606,0.0,slobin
38621,12.0,0.012192094333237606,0.0,jordan
38645,12.0,0.012192094333237606,0.0,bhatt
9208,12.0,0.012192094333237606,0.0,paraphrase
12100,12.0,0.012192094333237606,0.0,criticize
1202,12.0,0.012192094333237606,0.0,tesol
33472,12.0,0.012192094333237606,0.0,cape
43309,12.0,0.012192094333237606,0.0,cecilium
5908,12.0,0.012192094333237606,0.0,nicola
32500,12.0,0.012192094333237606,0.0,gopher
583,12.0,0.012192094333237606,0.0,locative
33275,12.0,0.012192094333237606,0.0,oldest
37011,12.0,0.012192094333237606,0.0,lagb
17970,12.0,0.012192094333237606,0.0,mora
17546,12.0,0.012192094333237606,0.0,irene
5371,12.0,0.012192094333237606,0.0,kathryn
42509,12.0,0.012192094333237606,0.0,edith
23363,12.0,0.012192094333237606,0.0,pesetsky
10247,12.0,0.012192094333237606,0.0,temp
29894,12.0,0.012192094333237606,0.0,standardisation
23321,12.0,0.012192094333237606,0.0,epistemology
41622,12.0,0.012192094333237606,0.0,internationale
26352,12.0,0.012192094333237606,0.0,embody
29905,12.0,0.012192094333237606,0.0,kristina
23583,12.0,0.012192094333237606,0.0,delancey
23155,12.0,0.012192094333237606,0.0,sophium
25663,12.0,0.012192094333237606,0.0,bertinetto
17479,12.0,0.012192094333237606,0.0,ministry
912,12.0,0.012192094333237606,0.0,deutsch
29927,12.0,0.012192094333237606,0.0,probable
